PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,performance
2.628659206413291,0.02726327913680383,-0.21964495875911227,0.4710282496730711,1.0767770465887312,-0.00371759117960533,-0.2924491610048766,0.19744801752470104,0.06609185327170229,0.024625144156672066,1
2.632881743688585,0.04509946538883119,-0.24068730458301202,0.4627489304724237,1.0785731050671723,-0.026636234247517883,-0.28311923799510663,0.2006055926055271,0.0856468564877912,0.02716986168214497,1
2.621167050413186,0.04768324156343165,-0.2559410049718607,0.4358774887670831,1.0792114780868542,-0.030406480413058944,-0.2536983168204615,0.19140324717118512,0.08525504642493235,0.03837848335958659,1
2.6131686528697267,0.03791227853261985,-0.27056371876949914,0.4190761670070724,1.0800372030778962,-0.04276760997834936,-0.24761572595745152,0.18894113692945863,0.08358546334132545,0.04094463442256001,1
2.627442709056672,0.030811755987652498,-0.2794983585708586,0.4443470882817615,1.0829797080302177,-0.09947945877627448,-0.3198720951079587,0.21381500185515318,0.09748806331831279,0.029635951243052683,1
2.627694391735894,0.03698261800684661,-0.28010880212299005,0.4395687083881694,1.083263025788805,-0.10120897522307892,-0.33167589176334894,0.219657699897181,0.10206557578821855,0.018562492355518233,1
2.6139153137506868,0.02219872306122419,-0.277284814780836,0.4250320901327773,1.082149159591202,-0.08303298704392442,-0.3214324194599947,0.21331919766593627,0.08661429110532338,0.018871644925296943,1
2.614239831355088,0.006266896846909247,-0.2910451745454412,0.4180831835608838,1.0824885741348849,-0.08619964591634749,-0.30748596020183727,0.21064761553103992,0.09272808700319242,0.014774097668503391,1
2.62394155053063,0.01734952847533139,-0.2955479723041665,0.42419630727455027,1.0837312865136626,-0.10554487262560425,-0.33876959814887697,0.22443988895209438,0.10747802196503277,-0.005549921542399545,1
2.63919283411833,0.023787361773715217,-0.2995339239788355,0.4433097359914653,1.0834926869444816,-0.11147786888686802,-0.36120380205268976,0.23353218388597552,0.11756822107505945,-0.0243277938024646,1
2.644487969716279,-0.008783051877398324,-0.3063702376489794,0.44190861995009234,0.7298882605478343,-0.09069002996153397,-0.335737898690661,0.21685740836576373,0.10978410058458195,-0.026301811007496477,1
2.630364229910596,-0.029261954395584065,-0.3039301446767113,0.4091503359199449,0.7366680668041331,-0.10950303352246041,-0.3453109169118097,0.2246824360169308,0.10602749830157564,-0.02443165669502625,1
2.633401387731237,-0.04687190215534039,-0.3071236101929147,0.411259324746045,0.6877910248658675,-0.1347879455919239,-0.36862235734322707,0.2385093281391387,0.11250917236671117,-0.027985915413342412,1
2.621277331042297,-0.05242259720606318,-0.314068633888152,0.3888171429426215,0.521496464846957,-0.1320672832307859,-0.34499510604246925,0.22678867192451885,0.10249964663643556,-0.009055901814200198,1
2.59996468541576,-0.06303778267854351,-0.3090791728250748,0.36058734584593743,0.5030749839815516,-0.09967546877476517,-0.30466860365468346,0.21813265154442119,0.0815727173575612,0.0045943692366881735,1
2.6044497457919795,-0.08545913403464964,-0.3106553637745586,0.3549377568253065,0.4159351779533522,-0.11617206546999784,-0.3056910933255457,0.21906808508111097,0.09227408003602104,-0.0023489503621031693,1
2.610766070479134,-0.09259237503483841,-0.2984934630696223,0.38954077140528875,0.40650698821900044,-0.06882333065187021,-0.27937704671394453,0.20566829881310833,0.07636422325472204,-0.008118052738031959,1
2.686356520898611,-0.1183531586077895,-0.3001343689772549,0.522352200929284,0.21329211650231697,-0.07813705126450982,-0.3330148455726368,0.2061592395545366,0.12219569680073515,-0.04710486270865734,2
2.679269445150665,-0.12270346116517167,-0.28612708980396695,0.5424359682952513,0.16921442444741755,-0.007562525789503685,-0.26999762012693773,0.17528867322580405,0.10161149878592847,-0.027554603086481562,2
2.6726916530854727,-0.12102966341757604,-0.27583531132505756,0.5583354108029719,0.012385283911773057,0.052602160980380876,-0.2014178645713851,0.1279467299520061,0.0823120316622127,0.005170215997435768,2
2.6289202347698093,-0.08847965818771919,-0.2670564947408951,0.47130854097347896,-0.011376452488541355,0.028491929039085963,-0.19079996945474276,0.12187618872126782,0.06988750535268827,0.029453597032652157,2
2.625840463691129,-0.10989657577961906,-0.26315623021654133,0.4651515999849818,0.00874593627673266,0.049879716521301486,-0.15115901031894363,0.10208050387246667,0.06837390982593196,0.028393625610987135,2
