nose_x,nose_y,nose_z,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_x,left_eye_y,left_eye_z,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_x,right_eye_y,right_eye_z,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,left_foot_index_x,left_foot_index_y,left_foot_index_z,right_foot_index_x,right_foot_index_y,right_foot_index_z,left_pinky_x,left_pinky_y,left_pinky_z,right_pinky_x,right_pinky_y,right_pinky_z,left_index_x,left_index_y,left_index_z,right_index_x,right_index_y,right_index_z,left_thumb_x,left_thumb_y,left_thumb_z,right_thumb_x,right_thumb_y,right_thumb_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
1.0093337297439575,0.047714825719594955,-0.36848047375679016,1.0162771940231323,0.030712753534317017,-0.3556491434574127,1.0186445713043213,0.03327426314353943,-0.3556542992591858,1.0207998752593994,0.035303980112075806,-0.3556857705116272,1.0069242715835571,0.021046847105026245,-0.3643452823162079,1.0033873319625854,0.018789082765579224,-0.3644767701625824,1.0000678300857544,0.016448974609375,-0.3646818995475769,1.0176156759262085,0.03366550803184509,-0.24355125427246094,0.991521954536438,0.01205068826675415,-0.28605496883392334,1.008105754852295,0.06387227773666382,-0.3223594129085541,0.9978569746017456,0.05411922559142113,-0.33497288823127747,1.0336723327636719,0.12265026569366455,-0.15597392618656158,0.9396862983703613,0.08134081959724426,-0.19560183584690094,1.0120126008987427,0.23185324668884277,-0.1271827071905136,0.8988728523254395,0.17929093539714813,-0.22322316467761993,0.9657896161079407,0.22711418569087982,-0.2129317969083786,0.9146798849105835,0.2265859991312027,-0.3474937677383423,0.9494705200195312,0.23406173288822174,-0.23688805103302002,0.9213165044784546,0.25932714343070984,-0.38223934173583984,0.9551461935043335,0.21293777227401733,-0.24840578436851501,0.9285744428634644,0.25134703516960144,-0.39012610912323,0.95838463306427,0.20809152722358704,-0.2190357893705368,0.9276944994926453,0.24028196930885315,-0.35168901085853577,0.9889508485794067,0.328461229801178,0.00388713413849473,0.9342854619026184,0.32035714387893677,-0.003878812538459897,0.9889545440673828,0.490558922290802,0.025055816397070885,0.9249351620674133,0.48999232053756714,0.004329499788582325,0.9796768426895142,0.6414670348167419,0.2033233344554901,0.9283081293106079,0.6456042528152466,0.20249009132385254,0.9666746854782104,0.665594220161438,0.21413221955299377,0.9351023435592651,0.6691856384277344,0.21529722213745117,0.9938883781433105,0.708593487739563,0.10736189782619476,0.9085034132003784,0.6953880786895752,0.09762521833181381
1.008811116218567,0.04858555644750595,-0.3411601185798645,1.0154564380645752,0.031962547451257706,-0.3290969729423523,1.017568588256836,0.034078024327754974,-0.3291393220424652,1.02156662940979,0.04604573920369148,-0.32918569445610046,1.0064494609832764,0.024773430079221725,-0.3340624272823334,1.003070592880249,0.022821350023150444,-0.33414512872695923,0.999896228313446,0.0191958025097847,-0.3343062996864319,1.021162509918213,0.04970503970980644,-0.22456558048725128,0.9914854764938354,0.015641741454601288,-0.24804136157035828,1.0065629482269287,0.06392859667539597,-0.29788219928741455,0.9962946176528931,0.05659950524568558,-0.3050168752670288,1.0335056781768799,0.12825806438922882,-0.1521352231502533,0.9400027990341187,0.0830705314874649,-0.1574704349040985,1.01935875415802,0.23194828629493713,-0.18253405392169952,0.8989169001579285,0.1803465485572815,-0.15463826060295105,0.9776848554611206,0.22011692821979523,-0.3427391052246094,0.9166589975357056,0.23022276163101196,-0.2481050193309784,0.9627092480659485,0.23293635249137878,-0.3821045756340027,0.9223513603210449,0.2593309283256531,-0.2753980755805969,0.9645182490348816,0.21171849966049194,-0.3872702419757843,0.9291166067123413,0.25121933221817017,-0.2889471650123596,0.967136025428772,0.20739279687404633,-0.34844404458999634,0.9285979270935059,0.2405339628458023,-0.25314536690711975,0.9876374006271362,0.3282298743724823,-0.0016369428485631943,0.9338544607162476,0.3201582431793213,0.0016244202852249146,0.981806755065918,0.4842788279056549,-0.048981279134750366,0.9250173568725586,0.48199179768562317,0.0048582227900624275,0.9776043891906738,0.6414681077003479,0.05559755489230156,0.9283011555671692,0.6446570158004761,0.15070247650146484,0.9662922620773315,0.6656152606010437,0.05882027745246887,0.9347732663154602,0.6698142886161804,0.15712685883045197,0.9934464693069458,0.7044735550880432,-0.04902207478880882,0.9080406427383423,0.692974328994751,0.05053768306970596
1.0088036060333252,0.04958717152476311,-0.3491578996181488,1.0152184963226318,0.03311409056186676,-0.3371114134788513,1.0173182487487793,0.03502480313181877,-0.33712518215179443,1.0205304622650146,0.04517349228262901,-0.33715248107910156,1.006356120109558,0.027029506862163544,-0.34416866302490234,1.002963662147522,0.0255483016371727,-0.34427160024642944,0.9996821284294128,0.023142125457525253,-0.3444489538669586,1.0183050632476807,0.04749169945716858,-0.22919797897338867,0.9911320805549622,0.019784871488809586,-0.25617438554763794,1.00650954246521,0.06453339010477066,-0.30435916781425476,0.9962652921676636,0.05830369517207146,-0.3148908317089081,1.0336570739746094,0.13096627593040466,-0.15666818618774414,0.9402045011520386,0.0845911055803299,-0.1644342541694641,1.0238956212997437,0.23193109035491943,-0.203978031873703,0.8988510966300964,0.18261542916297913,-0.17032289505004883,0.9822626113891602,0.21952027082443237,-0.3759135603904724,0.9182819128036499,0.2340075820684433,-0.275667279958725,0.9684967994689941,0.23283322155475616,-0.41867494583129883,0.9238995313644409,0.25986912846565247,-0.3059752583503723,0.9694976806640625,0.21159888803958893,-0.4254627823829651,0.9306076169013977,0.25124993920326233,-0.31897562742233276,0.9721213579177856,0.20739160478115082,-0.3829077482223511,0.930292010307312,0.24124902486801147,-0.28077638149261475,0.9873852729797363,0.32822883129119873,-0.002859068103134632,0.9335087537765503,0.3201950788497925,0.002843169029802084,0.9805904626846313,0.48217955231666565,-0.06896867603063583,0.925084114074707,0.48157885670661926,0.012077844701707363,0.9755294919013977,0.6414757370948792,0.03317667916417122,0.9281722903251648,0.6446638107299805,0.15213648974895477,0.9650252461433411,0.6656295657157898,0.03584541007876396,0.9345185160636902,0.6718820929527283,0.1578706055879593,0.9921277165412903,0.7013043761253357,-0.08009655773639679,0.906369686126709,0.6920799612998962,0.046197693794965744
1.0092068910598755,0.05163491144776344,-0.3502607047557831,1.01572847366333,0.03531205654144287,-0.33787548542022705,1.0203745365142822,0.04764719679951668,-0.33791297674179077,1.0236539840698242,0.05247349664568901,-0.33796465396881104,1.0067479610443115,0.02942126803100109,-0.3439541459083557,1.0031627416610718,0.02799524925649166,-0.34404706954956055,0.9998276829719543,0.025120647624135017,-0.3442149758338928,1.0236760377883911,0.05611032247543335,-0.23068492114543915,0.9910612106323242,0.022588182240724564,-0.25718459486961365,1.0065381526947021,0.06695966422557831,-0.30587682127952576,0.996062159538269,0.06156191974878311,-0.31456106901168823,1.0341126918792725,0.13372032344341278,-0.1575133502483368,0.9405816197395325,0.08564747869968414,-0.16606417298316956,1.024588704109192,0.23292133212089539,-0.202854186296463,0.8988663554191589,0.1857958287000656,-0.1754583716392517,0.9826788902282715,0.22283662855625153,-0.37115153670310974,0.9188171625137329,0.23531024158000946,-0.28186869621276855,0.9683440923690796,0.23108623921871185,-0.41317543387413025,0.9248430132865906,0.2608097195625305,-0.3124673366546631,0.9700019955635071,0.21500246226787567,-0.4201304018497467,0.9317423701286316,0.2516707181930542,-0.3250289559364319,0.9726548194885254,0.21093709766864777,-0.37809503078460693,0.9313735961914062,0.24235373735427856,-0.2868196368217468,0.9874039888381958,0.3284303545951843,-0.0032129944302141666,0.9334186315536499,0.3204749822616577,0.0032100204844027758,0.9800896644592285,0.48169976472854614,-0.06609097123146057,0.9250860214233398,0.481631338596344,0.015890559181571007,0.9748421907424927,0.6414662003517151,0.04479358345270157,0.9279929995536804,0.6445942521095276,0.1624976396560669,0.9646573066711426,0.6655089259147644,0.048384398221969604,0.9342074394226074,0.6719090342521667,0.16953936219215393,0.9906047582626343,0.7005348205566406,-0.06668545305728912,0.9060406684875488,0.6914664506912231,0.057765793055295944
1.0090023279190063,0.05517163872718811,-0.33811572194099426,1.015584111213684,0.040329836308956146,-0.3248670697212219,1.0197827816009521,0.047016434371471405,-0.32491248846054077,1.0227081775665283,0.050579361617565155,-0.32497039437294006,1.0063761472702026,0.03545427322387695,-0.32960245013237,1.0027449131011963,0.03398708254098892,-0.3296723961830139,0.999210000038147,0.031860269606113434,-0.32978785037994385,1.0216323137283325,0.05277629569172859,-0.2177291363477707,0.990923285484314,0.027395818382501602,-0.23928217589855194,1.0065586566925049,0.07033218443393707,-0.2942531704902649,0.9960129857063293,0.06488052010536194,-0.30091556906700134,1.034066915512085,0.1369960755109787,-0.15188482403755188,0.9410380125045776,0.08777866512537003,-0.15109150111675262,1.0258333683013916,0.23488040268421173,-0.20298974215984344,0.8992306590080261,0.19015944004058838,-0.1743423044681549,0.9816285967826843,0.22284521162509918,-0.37652912735939026,0.9198718070983887,0.23836436867713928,-0.2951135039329529,0.9678864479064941,0.22949041426181793,-0.42033299803733826,0.9263870120048523,0.26199260354042053,-0.3275376558303833,0.9688931703567505,0.21492286026477814,-0.4250393807888031,0.9330469369888306,0.2519054710865021,-0.33895060420036316,0.970975399017334,0.2112145721912384,-0.38250333070755005,0.9325186014175415,0.2430943101644516,-0.30009347200393677,0.9869556427001953,0.3295116126537323,-0.00399821950122714,0.9330841898918152,0.32156479358673096,0.003981647081673145,0.9798547029495239,0.482114315032959,-0.057040274143218994,0.9250286221504211,0.4817180931568146,0.018428152427077293,0.9735053181648254,0.6436628103256226,0.04314040020108223,0.9279961585998535,0.6443274021148682,0.15225686132907867,0.9642990827560425,0.66661137342453,0.045719631016254425,0.9341365098953247,0.6718935966491699,0.15771923959255219,0.988599956035614,0.7005910873413086,-0.06648215651512146,0.9053190350532532,0.6902485489845276,0.05027102306485176
1.0075265169143677,0.06101277843117714,-0.34300869703292847,1.0151622295379639,0.04403183236718178,-0.33417409658432007,1.0188195705413818,0.04852589964866638,-0.3342347741127014,1.0237315893173218,0.06086482107639313,-0.3343319296836853,1.0054434537887573,0.039032310247421265,-0.3302172124385834,1.0017731189727783,0.037538837641477585,-0.3302547335624695,0.9981471300125122,0.03571155294775963,-0.33031201362609863,1.0251953601837158,0.06488967686891556,-0.23604531586170197,0.9906705617904663,0.03067624755203724,-0.25084808468818665,1.0055514574050903,0.07606089860200882,-0.3032214343547821,0.9948196411132812,0.06936994940042496,-0.3044140934944153,1.0348917245864868,0.14439044892787933,-0.16633638739585876,0.9411754608154297,0.090824656188488,-0.1571923792362213,1.025156855583191,0.24918678402900696,-0.21180197596549988,0.8992081880569458,0.1967037469148636,-0.17743457853794098,0.9829384684562683,0.23997069895267487,-0.36978358030319214,0.9215942621231079,0.24381114542484283,-0.3002707362174988,0.9693467020988464,0.24482175707817078,-0.4099598824977875,0.9305949211120605,0.26498010754585266,-0.3335984945297241,0.9716782569885254,0.22452875971794128,-0.4149986207485199,0.9363309144973755,0.2521689832210541,-0.34466439485549927,0.9737483263015747,0.2210865020751953,-0.3757871687412262,0.9350066184997559,0.24395976960659027,-0.3058355450630188,0.985798716545105,0.3372489809989929,-0.00453127920627594,0.9325038194656372,0.32797399163246155,0.004517517052590847,0.9802325367927551,0.4849932789802551,-0.06165353208780289,0.9249421954154968,0.4896419048309326,0.040379222482442856,0.9726493954658508,0.6449357867240906,0.054977111518383026,0.9278437495231628,0.644762396812439,0.18739771842956543,0.9638576507568359,0.6677991151809692,0.05979534238576889,0.9338455200195312,0.6722326278686523,0.19460156559944153,0.9881030917167664,0.7003799676895142,-0.05047929286956787,0.904870867729187,0.6900472044944763,0.09207816421985626
1.0072671175003052,0.06607972830533981,-0.40147775411605835,1.015113353729248,0.04734514653682709,-0.3903644382953644,1.0186415910720825,0.050173744559288025,-0.39039987325668335,1.0241819620132446,0.06631716340780258,-0.39049646258354187,1.0053510665893555,0.04250070080161095,-0.3913891911506653,1.0016504526138306,0.041133277118206024,-0.391507089138031,0.9979491233825684,0.03946693241596222,-0.39167842268943787,1.0274417400360107,0.07041244208812714,-0.28141987323760986,0.9907239079475403,0.03309206664562225,-0.2880079746246338,1.0055192708969116,0.08102874457836151,-0.3558982014656067,0.9948277473449707,0.07386040687561035,-0.35788068175315857,1.038623571395874,0.15155257284641266,-0.18848873674869537,0.9426738619804382,0.0930849090218544,-0.19646237790584564,1.0335237979888916,0.2604341506958008,-0.22175899147987366,0.8996376991271973,0.20129182934761047,-0.23183473944664001,0.998816967010498,0.2783009707927704,-0.3821221888065338,0.9247468709945679,0.24751371145248413,-0.3702695071697235,0.9885287284851074,0.288790225982666,-0.42319434881210327,0.9357404708862305,0.26851314306259155,-0.4064546525478363,0.9893184900283813,0.2694680392742157,-0.43451547622680664,0.9412911534309387,0.25372517108917236,-0.41589123010635376,0.9903966784477234,0.26313990354537964,-0.39124441146850586,0.939557671546936,0.24589602649211884,-0.37462714314460754,0.9863748550415039,0.34198692440986633,-0.004387849010527134,0.9327787160873413,0.33157774806022644,0.0043767886236310005,0.9809828996658325,0.4861810803413391,-0.09328903257846832,0.9249420166015625,0.49158424139022827,0.03667261078953743,0.9728574752807617,0.6448944807052612,0.04121727868914604,0.9278420209884644,0.6452147960662842,0.2005167007446289,0.9638574719429016,0.667395293712616,0.04739607125520706,0.9338461756706238,0.6729155778884888,0.20936855673789978,0.9876388311386108,0.7003660798072815,-0.07523738592863083,0.9041042327880859,0.6901219487190247,0.09453968703746796
1.0075855255126953,0.06931425631046295,-0.42135247588157654,1.015397310256958,0.04908449202775955,-0.4101991653442383,1.0187870264053345,0.05116157606244087,-0.4102369248867035,1.0257190465927124,0.0683058500289917,-0.4103371500968933,1.005493402481079,0.04436514154076576,-0.41245871782302856,1.0017598867416382,0.043041445314884186,-0.4125770628452301,0.998008131980896,0.04142792895436287,-0.41274434328079224,1.0294417142868042,0.07175847887992859,-0.29838645458221436,0.9911261796951294,0.03525225818157196,-0.3070559501647949,1.0063154697418213,0.08452577888965607,-0.37412092089653015,0.9954643249511719,0.07733579725027084,-0.37705183029174805,1.0417872667312622,0.1515514999628067,-0.205908864736557,0.9442248344421387,0.09561766684055328,-0.21141576766967773,1.0338060855865479,0.2579990029335022,-0.26766443252563477,0.900213360786438,0.20315663516521454,-0.25666698813438416,0.9953987002372742,0.2641867399215698,-0.4581073820590973,0.9266818761825562,0.2501274645328522,-0.40423306822776794,0.9831622838973999,0.27960360050201416,-0.5049000978469849,0.9387494325637817,0.2707730531692505,-0.44201675057411194,0.9855836033821106,0.2685677409172058,-0.5112995505332947,0.9448717832565308,0.2542435824871063,-0.4495945870876312,0.9838460087776184,0.2555488348007202,-0.4660186171531677,0.9429337382316589,0.24658475816249847,-0.4080704152584076,0.9878387451171875,0.3420378565788269,-0.0051719327457249165,0.9332538843154907,0.3324412703514099,0.005156749859452248,0.9813264012336731,0.4855802357196808,-0.11729413270950317,0.9252637624740601,0.4914180040359497,0.031170254573225975,0.9730534553527832,0.6449568867683411,0.012544408440589905,0.9278430938720703,0.6455199122428894,0.19909168779850006,0.9638665914535522,0.6673768758773804,0.01780126616358757,0.9338467717170715,0.6734519004821777,0.20795635879039764,0.9871508479118347,0.7004224061965942,-0.11285480111837387,0.9037009477615356,0.6901662349700928,0.07983048260211945
1.007821798324585,0.07085433602333069,-0.41885247826576233,1.016052007675171,0.04831632599234581,-0.40703901648521423,1.0227584838867188,0.06198648363351822,-0.40708667039871216,1.0276930332183838,0.0688832700252533,-0.40719085931777954,1.0057743787765503,0.043372515588998795,-0.40966376662254333,1.0019530057907104,0.042063407599925995,-0.4097788333892822,0.9980999827384949,0.04045268893241882,-0.40993744134902954,1.0314195156097412,0.07242978364229202,-0.2942195236682892,0.9914722442626953,0.0346703939139843,-0.3052079975605011,1.0071256160736084,0.08734305202960968,-0.37158793210983276,0.9959293603897095,0.0795196145772934,-0.37517595291137695,1.043247103691101,0.15374206006526947,-0.20415428280830383,0.9442618489265442,0.09916232526302338,-0.21109530329704285,1.0335017442703247,0.26831597089767456,-0.26430949568748474,0.9009627103805542,0.20931890606880188,-0.25510793924331665,0.9935981035232544,0.2635575532913208,-0.4542669355869293,0.9280333518981934,0.2527707517147064,-0.4069880545139313,0.9804691076278687,0.2711254060268402,-0.5013189315795898,0.941586971282959,0.2728753685951233,-0.44672876596450806,0.9833289384841919,0.2528805732727051,-0.5071088671684265,0.9478676915168762,0.25545433163642883,-0.45393624901771545,0.981012225151062,0.24415865540504456,-0.4616408348083496,0.9455686807632446,0.24775604903697968,-0.4110056757926941,0.9882535934448242,0.34590503573417664,-0.00489744683727622,0.9333444833755493,0.33450019359588623,0.00488281762227416,0.9824881553649902,0.4862482249736786,-0.09547248482704163,0.9256889224052429,0.4913208484649658,0.017433101311326027,0.9719134569168091,0.6448142528533936,0.05291178077459335,0.9274072647094727,0.6455568671226501,0.19841833412647247,0.9633220434188843,0.6669720411300659,0.05800497531890869,0.9331753849983215,0.673437237739563,0.2059265822172165,0.9862622022628784,0.7003046870231628,-0.06050233915448189,0.9032634496688843,0.6901920437812805,0.0758768618106842
1.0082855224609375,0.07525913417339325,-0.40392598509788513,1.0162544250488281,0.0543336383998394,-0.3913048505783081,1.022581696510315,0.060958381742239,-0.3913380205631256,1.0281708240509033,0.07614555209875107,-0.3914172053337097,1.0059499740600586,0.04894619062542915,-0.3960779905319214,1.0021491050720215,0.04728880897164345,-0.3961948752403259,0.9983278512954712,0.04516280069947243,-0.39636921882629395,1.0313830375671387,0.08009863644838333,-0.2795349955558777,0.9919995069503784,0.03862736374139786,-0.30169710516929626,1.0081459283828735,0.09048780053853989,-0.35712161660194397,0.9970964193344116,0.08305308222770691,-0.36394208669662476,1.0424847602844238,0.1616264283657074,-0.19383956491947174,0.9445137977600098,0.10281769186258316,-0.20463037490844727,1.0319701433181763,0.27915430068969727,-0.2395244836807251,0.9019304513931274,0.2162482589483261,-0.2524339556694031,0.9960222244262695,0.2849786579608917,-0.39978450536727905,0.9310981035232544,0.25630050897598267,-0.3882446885108948,0.9851654171943665,0.29238462448120117,-0.4407193660736084,0.9448672533035278,0.27509626746177673,-0.42094793915748596,0.9878026247024536,0.27294793725013733,-0.44747716188430786,0.9513047933578491,0.2573220431804657,-0.43263816833496094,0.9876006245613098,0.26699525117874146,-0.4064643383026123,0.9486640691757202,0.24957846105098724,-0.39338386058807373,0.9862490892410278,0.3534533381462097,-0.004025149624794722,0.9330612421035767,0.340861439704895,0.004021639935672283,0.9817243814468384,0.487521231174469,-0.05567137524485588,0.9258636236190796,0.4920865297317505,0.0168463084846735,0.9706000089645386,0.6435936093330383,0.11571907997131348,0.9269188642501831,0.6449852585792542,0.19445893168449402,0.9625344276428223,0.666286051273346,0.12544472515583038,0.9325138926506042,0.6722084283828735,0.20284287631511688,0.9862886667251587,0.6986842155456543,0.01236584223806858,0.903396487236023,0.690265417098999,0.07878980040550232
